Surname,Name,Middle_name,Type,"Количество доставок"
Быков,Клавдий,Эдгардович,"Биодизельное топливо",480
Быков,Клавдий,Эдгардович,"Дизельное топливо",501
Быков,Клавдий,Эдгардович,Керосин,183
Рыбаков,Вышеслав,Юлианович,АИ-100,321
Рыбаков,Вышеслав,Юлианович,АИ-101,315
Рыбаков,Вышеслав,Юлианович,АИ-102,319
Рыбаков,Вышеслав,Юлианович,АИ-80,535
Рыбаков,Вышеслав,Юлианович,АИ-92,352
Рыбаков,Вышеслав,Юлианович,АИ-95,552
Рыбаков,Вышеслав,Юлианович,АИ-98,443
Рыбаков,Вышеслав,Юлианович,"Биодизельное топливо",475
Рыбаков,Вышеслав,Юлианович,"Дизельное топливо",514
Рыбаков,Вышеслав,Юлианович,Керосин,369
Соловьев,Ермолай,Егорович,АИ-100,242
Соловьев,Ермолай,Егорович,АИ-101,191
Соловьев,Ермолай,Егорович,АИ-102,518
Соловьев,Ермолай,Егорович,АИ-80,230
Соловьев,Ермолай,Егорович,АИ-92,464
Соловьев,Ермолай,Егорович,АИ-95,444
Соловьев,Ермолай,Егорович,АИ-98,303
Соловьев,Ермолай,Егорович,"Биодизельное топливо",398
Соловьев,Ермолай,Егорович,"Дизельное топливо",262
Соловьев,Ермолай,Егорович,Керосин,552
Анисимов,Трофим,Игнатович,АИ-100,388
Анисимов,Трофим,Игнатович,АИ-101,627
Анисимов,Трофим,Игнатович,АИ-102,442
Анисимов,Трофим,Игнатович,АИ-80,332
Анисимов,Трофим,Игнатович,АИ-92,373
Анисимов,Трофим,Игнатович,АИ-95,384
Анисимов,Трофим,Игнатович,АИ-98,530
Анисимов,Трофим,Игнатович,"Биодизельное топливо",605
Анисимов,Трофим,Игнатович,"Дизельное топливо",630
Анисимов,Трофим,Игнатович,Керосин,554
Блохин,Гордей,Феоктистович,АИ-100,644
Блохин,Гордей,Феоктистович,АИ-101,836
Блохин,Гордей,Феоктистович,АИ-102,739
Блохин,Гордей,Феоктистович,АИ-80,609
Блохин,Гордей,Феоктистович,АИ-92,823
Блохин,Гордей,Феоктистович,АИ-95,674
Блохин,Гордей,Феоктистович,АИ-98,406
Блохин,Гордей,Феоктистович,"Биодизельное топливо",924
Блохин,Гордей,Феоктистович,"Дизельное топливо",483
Блохин,Гордей,Феоктистович,Керосин,889
Шилов,Мир,Давыдович,АИ-100,526
Шилов,Мир,Давыдович,АИ-101,604
Шилов,Мир,Давыдович,АИ-102,687
Шилов,Мир,Давыдович,АИ-80,560
Шилов,Мир,Давыдович,АИ-92,523
Шилов,Мир,Давыдович,АИ-95,511
Шилов,Мир,Давыдович,АИ-98,635
Шилов,Мир,Давыдович,"Биодизельное топливо",628
Шилов,Мир,Давыдович,"Дизельное топливо",304
Шилов,Мир,Давыдович,Керосин,443
Юдин,Милан,Федотович,АИ-100,505
Юдин,Милан,Федотович,АИ-101,703
Юдин,Милан,Федотович,АИ-102,481
Юдин,Милан,Федотович,АИ-80,461
Юдин,Милан,Федотович,АИ-92,463
Юдин,Милан,Федотович,АИ-95,638
Юдин,Милан,Федотович,АИ-98,482
Юдин,Милан,Федотович,"Биодизельное топливо",402
Юдин,Милан,Федотович,"Дизельное топливо",595
Юдин,Милан,Федотович,Керосин,700
Исаков,Кузьма,Артёмович,АИ-100,208
Исаков,Кузьма,Артёмович,АИ-101,277
Исаков,Кузьма,Артёмович,АИ-102,379
Исаков,Кузьма,Артёмович,АИ-80,242
Исаков,Кузьма,Артёмович,АИ-92,255
Исаков,Кузьма,Артёмович,АИ-95,181
Исаков,Кузьма,Артёмович,АИ-98,367
Исаков,Кузьма,Артёмович,"Биодизельное топливо",296
Исаков,Кузьма,Артёмович,"Дизельное топливо",447
Исаков,Кузьма,Артёмович,Керосин,462
Сорокин,Емельян,Вячеславович,АИ-100,291
Сорокин,Емельян,Вячеславович,АИ-101,430
Сорокин,Емельян,Вячеславович,АИ-102,500
Сорокин,Емельян,Вячеславович,АИ-80,659
Сорокин,Емельян,Вячеславович,АИ-92,418
Сорокин,Емельян,Вячеславович,АИ-95,604
Сорокин,Емельян,Вячеславович,АИ-98,293
Сорокин,Емельян,Вячеславович,"Биодизельное топливо",273
Сорокин,Емельян,Вячеславович,"Дизельное топливо",516
Сорокин,Емельян,Вячеславович,Керосин,427
Савин,Лонгин,Ерофеевич,АИ-100,571
Савин,Лонгин,Ерофеевич,АИ-101,557
Савин,Лонгин,Ерофеевич,АИ-102,353
Савин,Лонгин,Ерофеевич,АИ-80,511
Савин,Лонгин,Ерофеевич,АИ-92,515
Савин,Лонгин,Ерофеевич,АИ-95,609
Савин,Лонгин,Ерофеевич,АИ-98,558
Савин,Лонгин,Ерофеевич,"Биодизельное топливо",358
Савин,Лонгин,Ерофеевич,"Дизельное топливо",486
Савин,Лонгин,Ерофеевич,Керосин,616
Савельев,Савва,Георгиевич,АИ-100,485
Савельев,Савва,Георгиевич,АИ-101,367
Савельев,Савва,Георгиевич,АИ-102,606
Савельев,Савва,Георгиевич,АИ-80,656
Савельев,Савва,Георгиевич,АИ-92,537
Савельев,Савва,Георгиевич,АИ-95,310
Савельев,Савва,Георгиевич,АИ-98,510
Савельев,Савва,Георгиевич,"Биодизельное топливо",453
Савельев,Савва,Георгиевич,"Дизельное топливо",591
Савельев,Савва,Георгиевич,Керосин,488
Красильников,Георгий,Харлампович,АИ-100,367
Красильников,Георгий,Харлампович,АИ-101,491
Красильников,Георгий,Харлампович,АИ-102,464
Красильников,Георгий,Харлампович,АИ-80,565
Красильников,Георгий,Харлампович,АИ-92,482
Красильников,Георгий,Харлампович,АИ-95,478
Красильников,Георгий,Харлампович,АИ-98,462
Красильников,Георгий,Харлампович,"Биодизельное топливо",253
Красильников,Георгий,Харлампович,"Дизельное топливо",514
Красильников,Георгий,Харлампович,Керосин,692
Иванов,Святослав,Герасимович,АИ-100,436
Иванов,Святослав,Герасимович,АИ-101,629
Иванов,Святослав,Герасимович,АИ-102,506
Иванов,Святослав,Герасимович,АИ-80,196
Иванов,Святослав,Герасимович,АИ-92,309
Иванов,Святослав,Герасимович,АИ-95,244
Иванов,Святослав,Герасимович,АИ-98,369
Иванов,Святослав,Герасимович,"Биодизельное топливо",558
Иванов,Святослав,Герасимович,"Дизельное топливо",441
Иванов,Святослав,Герасимович,Керосин,383
Федосеев,Эрнест,Харламович,АИ-100,329
Федосеев,Эрнест,Харламович,АИ-101,310
Федосеев,Эрнест,Харламович,АИ-102,567
Федосеев,Эрнест,Харламович,АИ-80,332
Федосеев,Эрнест,Харламович,АИ-92,267
